date_time,home_team,away_team,home_lineup,away_lineup
2018-04-01 18:45:00+00:00,Atlético,RC Deportivo,"['/player/j-oblak-70593', '/player/d-godin-40586', '/player/s-savi-75798', '/player/lucas-164533', '/player/c-munoz-284831', '/player/gabi-7393', '/player/thomas-139111', '/player/koke-33661', '/player/saul-76168', '/player/k-gameiro-3354', '/player/a-correa-174483']","['/player/ruben-29731', '/player/sidnei-17665', '/player/raul-albentosa-130301', '/player/luisinho-111223', '/player/juanfran-28151', '/player/s-muntari-408', '/player/mosquera-33530', '/player/guilherme-162940', '/player/e-colak-45253', '/player/adrian-28108', '/player/lucas-100849']"
2018-04-02 19:00:00+00:00,Getafe,Real Betis,"['/player/v-guaita-27206', '/player/cabrera-28766', '/player/bruno-57814', '/player/v-antunes-60123', '/player/damian-suarez-106246', '/player/m-flamini-136722', '/player/f-fajr-110082', '/player/amath-deidhiou-283551', '/player/f-portillo-29935', '/player/angel-30728', '/player/jorge-molina-30563']","['/player/a-adan-33514', '/player/m-bartra-40903', '/player/j-amat-41064', '/player/a-mandi-98126', '/player/javi-garcia-36878', '/player/a-guardado-23581', '/player/fabian-235644', '/player/junior-250738', '/player/a-barragan-28231', '/player/r-boudebouz-21178', '/player/loren-89327']"
2018-04-06 19:00:00+00:00,RC Deportivo,Málaga,"['/player/ruben-29731', '/player/sidnei-17665', '/player/raul-albentosa-130301', '/player/f-navarro-23482', '/player/juanfran-28151', '/player/s-muntari-408', '/player/mosquera-33530', '/player/guilherme-162940', '/player/e-colak-45253', '/player/lucas-100849', '/player/adrian-28108']","['/player/roberto-23824', '/player/i-miquel-94400', '/player/luis-hernandez-33525', '/player/m-torres-27011', '/player/r-rosales-107779', '/player/m-iturra-73835', '/player/m-lacen-10887', '/player/c-castro-27023', '/player/s-isaac-207108', '/player/y-en-nesyri-323688', '/player/d-rolan-130518']"
2018-04-07 11:00:00+00:00,Alavés,Getafe,"['/player/f-pacheco-78512', '/player/r-ely-149491', '/player/laguardia-34097', '/player/r-duarte-145407', '/player/martin-242164', '/player/tomas-pina-48124', '/player/manu-garcia-28993', '/player/burgui-139075', '/player/ruben-sobrino-78301', '/player/j-guidetti-119431', '/player/m-el-haddadi-174484']","['/player/v-guaita-27206', '/player/cabrera-28766', '/player/d-djene-162193', '/player/v-antunes-60123', '/player/damian-suarez-106246', '/player/f-fajr-110082', '/player/m-bergara-27450', '/player/amath-deidhiou-283551', '/player/g-shibasaki-129715', '/player/jorge-molina-30563', '/player/angel-30728']"
2018-04-07 14:15:00+00:00,Celta,Sevilla,"['/player/s-alvarez-30878', '/player/sergi-gomez-79543', '/player/f-roncaglia-32794', '/player/jonny-125484', '/player/h-mallo-36191', '/player/s-lobotka-174823', '/player/p-hernandez-98590', '/player/d-wass-15030', '/player/p-sisto-230429', '/player/i-aspas-7408', '/player/brais-mendez-portela-205429']","['/player/david-soria-115128', '/player/d-carrico-37468', '/player/s-kjar-27069', '/player/guilherme-arana-207838', '/player/m-layun-69139', '/player/g-pizarro-54842', '/player/s-n-zonzi-147482', '/player/e-banega-28179', '/player/s-ramirez-125859', '/player/p-sarabia-42921', '/player/w-ben-yedder-72169']"
2018-04-07 16:30:00+00:00,Real Betis,Eibar,"['/player/dani-gimenez-42880', '/player/m-bartra-40903', '/player/a-mandi-98126', '/player/j-amat-41064', '/player/a-barragan-28231', '/player/junior-250738', '/player/a-guardado-23581', '/player/fabian-235644', '/player/c-tello-58696', '/player/r-boudebouz-21178', '/player/sergio-leon-82139']","['/player/m-dmitrovic-239190', '/player/arbilla-35660', '/player/i-ramis-23388', '/player/jose-angel-60258', '/player/ruben-pena-113623', '/player/dani-garcia-58188', '/player/g-escalante-169910', '/player/joan-jordan-147311', '/player/f-orellana-32947', '/player/pedro-leon-24020', '/player/kike-27930']"
2018-04-07 18:45:00+00:00,Barcelona,Leganés,"['/player/m-ter-stegen-67849', '/player/t-vermaelen-1497', '/player/g-pique-23560', '/player/sergi-roberto-81723', '/player/nelsinho-198493', '/player/i-rakitic-2139', '/player/p-coutinho-65113', '/player/a-gomes-138776', '/player/l-messi-23569', '/player/l-suarez-29685', '/player/o-dembele-241919']","['/player/cuellar-23488', '/player/dimitrios-siovas', '/player/bustinza-116026', '/player/raul-garcia-59865', '/player/j-zaldua-108410', '/player/g-pires-201166', '/player/ruben-perez-33662', '/player/javier-eraso-goni', '/player/omar-32877', '/player/n-el-zhar-533', '/player/n-amrabat-30100']"
2018-04-08 10:00:00+00:00,Levante,Las Palmas,"['/player/oier-43913', '/player/rober-162552', '/player/e-cabaco-213413', '/player/coke-27398', '/player/pedro-lopez-27015', '/player/j-campana-52104', '/player/jefferson-lerma-208598', '/player/morales-36180', '/player/ivi-144275', '/player/g-pazzini-1273', '/player/roger-58724']","['/player/l-chichizola-93251', '/player/galvez-34104', '/player/david-garcia-67661', '/player/dani-castellano-27432', '/player/m-aguirregaray-65546', '/player/e-oghenekaro-300617', '/player/javi-castellano-34596', '/player/momo-23866', '/player/a-halilovic-155877', '/player/erik-alexander-285682', '/player/i-ezekiel-193609']"
2018-04-08 14:15:00+00:00,Real Madrid,Atlético,"['/player/k-navas-67500', '/player/sergio-ramos-23341', '/player/r-varane-103053', '/player/marcelo-23343', '/player/d-carvajal-74892', '/player/t-kroos-2100', '/player/m-kova-ic-119636', '/player/marco-asensio-190403', '/player/lucas-94324', '/player/c-ronaldo-28185', '/player/g-bale-72']","['/player/j-oblak-70593', '/player/d-godin-40586', '/player/s-savi-75798', '/player/lucas-164533', '/player/juanfran-23454', '/player/saul-76168', '/player/thomas-139111', '/player/koke-33661', '/player/vitolo-32019', '/player/d-costa-28178', '/player/a-griezmann-32465']"
2018-04-08 16:30:00+00:00,R. Sociedad,Girona,"['/player/moya-28767', '/player/raul-navas-61341', '/player/h-moreno-22363', '/player/k-rodrigues-138938', '/player/elustondo-142657', '/player/r-pardo-67829', '/player/i-zubeldia-280863', '/player/m-oyarzabal-281680', '/player/s-canales-36167', '/player/a-januzaj-186599', '/player/willian-jose-48594']","['/player/y-bono-139107', '/player/bernardo-41322', '/player/juanpe-74765', '/player/ramalho-41261', '/player/granell-73942', '/player/pere-pons-147137', '/player/pablo-182105', '/player/j-mojica-133754', '/player/borja-garcia-23625', '/player/robert-104150', '/player/c-stuani-21144']"
2018-04-08 18:45:00+00:00,Valencia,Espanyol,"['/player/n-neto-87811', '/player/gabriel-paulista-181101', '/player/e-garay-7228', '/player/gaya-146766', '/player/m-montoya-41104', '/player/g-kondogbia-138881', '/player/d-parejo-29364', '/player/g-guedes-201156', '/player/c-soler-282294', '/player/s-zaza-72082', '/player/rodrigo-37776']","['/player/pau-185802', '/player/mario-147265', '/player/david-lopez-34251', '/player/didac-28928', '/player/navarro-170505', '/player/c-sanchez-91423', '/player/sergi-darder-139714', '/player/o-melendo-333261', '/player/p-piatti-27030', '/player/j-jurado-28176', '/player/gerard-moreno-107189']"
2018-04-09 19:00:00+00:00,Villarreal,Athletic,"['/player/s-asenjo-28107', '/player/alvaro-34338', '/player/d-bonera-806', '/player/jaume-costa-36293', '/player/a-rukavina-56254', '/player/javi-fuego-23408', '/player/rodrigo-164286', '/player/trigueros-35477', '/player/pablo-186377', '/player/c-bacca-67271', '/player/e-unal-193400']","['/player/arrizabalaga-139552', '/player/i-martinez-67815', '/player/nunez-186124', '/player/m-balenziaga-29964', '/player/o-de-marcos-29973', '/player/a-iturraspe-29975', '/player/m-san-jose-30357', '/player/raul-garcia-23527', '/player/cordoba-186119', '/player/m-susaeta-29976', '/player/williams-185985']"
2018-04-13 19:00:00+00:00,Girona,Real Betis,"['/player/y-bono-139107', '/player/bernardo-41322', '/player/juanpe-74765', '/player/ramalho-41261', '/player/granell-73942', '/player/pere-pons-147137', '/player/pablo-182105', '/player/j-mojica-133754', '/player/robert-104150', '/player/borja-garcia-23625', '/player/c-stuani-21144']","['/player/dani-gimenez-42880', '/player/javi-garcia-36878', '/player/a-mandi-98126', '/player/m-bartra-40903', '/player/a-barragan-28231', '/player/junior-250738', '/player/joaquin-23384', '/player/a-guardado-23581', '/player/fabian-235644', '/player/sergio-leon-82139', '/player/loren-89327']"
2018-04-14 11:00:00+00:00,Sevilla,Villarreal,"['/player/david-soria-115128', '/player/c-lenglet-200996', '/player/g-mercado-71895', '/player/s-escudero-51968', '/player/j-navas-27050', '/player/e-banega-28179', '/player/s-n-zonzi-147482', '/player/f-vazquez-109637', '/player/s-ramirez-125859', '/player/p-sarabia-42921', '/player/l-muriel-64736']","['/player/s-asenjo-28107', '/player/victor-ruiz-43642', '/player/mario-27594', '/player/jaume-costa-36293', '/player/a-rukavina-56254', '/player/trigueros-35477', '/player/rodrigo-164286', '/player/raba-239465', '/player/d-cheryshev-37124', '/player/castillejo-118017', '/player/c-bacca-67271']"
2018-04-14 14:15:00+00:00,Barcelona,Valencia,"['/player/m-ter-stegen-67849', '/player/s-umtiti-127121', '/player/g-pique-23560', '/player/jordi-alba-28113', '/player/sergi-roberto-81723', '/player/paulinho-133581', '/player/s-busquets-27059', '/player/a-iniesta-22806', '/player/p-coutinho-65113', '/player/l-suarez-29685', '/player/l-messi-23569']","['/player/n-neto-87811', '/player/gabriel-paulista-181101', '/player/e-garay-7228', '/player/gaya-146766', '/player/ruben-vezo-186438', '/player/g-kondogbia-138881', '/player/d-parejo-29364', '/player/g-guedes-201156', '/player/c-soler-282294', '/player/santi-mina-162563', '/player/rodrigo-37776']"
2018-04-14 16:30:00+00:00,Las Palmas,R. Sociedad,"['/player/l-chichizola-93251', '/player/ximo-navarro-117393', '/player/david-garcia-67661', '/player/dani-castellano-27432', '/player/m-aguirregaray-65546', '/player/e-oghenekaro-300617', '/player/javi-castellano-34596', '/player/i-ezekiel-193609', '/player/a-halilovic-155877', '/player/tana-37151', '/player/erik-alexander-285682']","['/player/tono-ramirez-35526', '/player/raul-navas-61341', '/player/llorente-115131', '/player/k-rodrigues-138938', '/player/elustondo-142657', '/player/d-zurutuza-30480', '/player/a-illarramendi-100715', '/player/m-oyarzabal-281680', '/player/s-canales-36167', '/player/a-januzaj-186599', '/player/willian-jose-48594']"
2018-04-14 16:30:00+00:00,Leganés,Celta,"['/player/cuellar-23488', '/player/dimitrios-siovas', '/player/bustinza-116026', '/player/rico-137176', '/player/j-zaldua-108410', '/player/gerard-gumbau-192553', '/player/ruben-perez-33662', '/player/javier-eraso-goni', '/player/omar-32877', '/player/n-el-zhar-533', '/player/guerrero-105327']","['/player/s-alvarez-30878', '/player/sergi-gomez-79543', '/player/g-cabral-16935', '/player/jonny-125484', '/player/h-mallo-36191', '/player/p-hernandez-98590', '/player/s-lobotka-174823', '/player/brais-mendez-portela-205429', '/player/p-sisto-230429', '/player/d-wass-15030', '/player/i-aspas-7408']"
2018-04-14 18:45:00+00:00,Athletic,RC Deportivo,"['/player/arrizabalaga-139552', '/player/i-martinez-67815', '/player/x-etxeita-29955', '/player/m-balenziaga-29964', '/player/o-de-marcos-29973', '/player/benat-40234', '/player/m-san-jose-30357', '/player/raul-garcia-23527', '/player/cordoba-186119', '/player/m-susaeta-29976', '/player/williams-185985']","['/player/ruben-29731', '/player/f-schar-138775', '/player/raul-albentosa-130301', '/player/luisinho-111223', '/player/juanfran-28151', '/player/m-krohn-dehli-1568', '/player/c-borges-211919', '/player/mosquera-33530', '/player/adrian-28108', '/player/e-colak-45253', '/player/lucas-100849']"
2018-04-15 10:00:00+00:00,Eibar,Alavés,"['/player/m-dmitrovic-239190', '/player/arbilla-35660', '/player/i-ramis-23388', '/player/junca-87506', '/player/ruben-pena-113623', '/player/p-diop-3175', '/player/dani-garcia-58188', '/player/f-orellana-32947', '/player/t-inui-115420', '/player/pedro-leon-24020', '/player/kike-27930']","['/player/f-pacheco-78512', '/player/r-ely-149491', '/player/laguardia-34097', '/player/r-duarte-145407', '/player/martin-242164', '/player/tomas-pina-48124', '/player/manu-garcia-28993', '/player/a-pedraza-246997', '/player/ibai-gomez-30960', '/player/ruben-sobrino-78301', '/player/j-guidetti-119431']"
2018-04-15 14:15:00+00:00,Atlético,Levante,"['/player/j-oblak-70593', '/player/d-godin-40586', '/player/s-savi-75798', '/player/lucas-164533', '/player/s-vrsaljko-92385', '/player/koke-33661', '/player/saul-76168', '/player/vitolo-32019', '/player/a-correa-174483', '/player/a-griezmann-32465', '/player/k-gameiro-3354']","['/player/oier-43913', '/player/e-cabaco-213413', '/player/rober-162552', '/player/a-abeid-283500', '/player/pedro-lopez-27015', '/player/j-campana-52104', '/player/jefferson-lerma-208598', '/player/morales-36180', '/player/jason-159879', '/player/a-sadiku-146484', '/player/roger-58724']"
2018-04-15 16:30:00+00:00,Getafe,Espanyol,"['/player/v-guaita-27206', '/player/d-djene-162193', '/player/bruno-57814', '/player/cabrera-28766', '/player/damian-suarez-106246', '/player/m-flamini-136722', '/player/f-fajr-110082', '/player/f-portillo-29935', '/player/amath-deidhiou-283551', '/player/l-remy-96894', '/player/angel-30728']","['/player/pau-185802', '/player/mario-147265', '/player/david-lopez-34251', '/player/didac-28928', '/player/navarro-170505', '/player/sergi-darder-139714', '/player/c-sanchez-91423', '/player/j-jurado-28176', '/player/l-baptistao-75845', '/player/o-melendo-333261', '/player/gerard-moreno-107189']"
2018-04-15 18:45:00+00:00,Málaga,Real Madrid,"['/player/roberto-23824', '/player/i-miquel-94400', '/player/m-torres-27011', '/player/f-ricca-210823', '/player/r-rosales-107779', '/player/m-iturra-73835', '/player/m-lacen-10887', '/player/adrian-23520', '/player/c-castro-27023', '/player/d-rolan-130518', '/player/b-ideye-67859']","['/player/k-navas-67500', '/player/sergio-ramos-23341', '/player/vallejo-lazaro-jesus-171872', '/player/t-hernandez-301640', '/player/d-carvajal-74892', '/player/casemiro-92909', '/player/isco-44027', '/player/m-kova-ic-119636', '/player/marco-asensio-190403', '/player/k-benzema-3318', '/player/lucas-94324']"
2018-04-17 17:30:00+00:00,RC Deportivo,Sevilla,"['/player/ruben-29731', '/player/raul-albentosa-130301', '/player/f-schar-138775', '/player/luisinho-111223', '/player/juanfran-28151', '/player/mosquera-33530', '/player/guilherme-162940', '/player/c-borges-211919', '/player/m-krohn-dehli-1568', '/player/adrian-28108', '/player/lucas-100849']","['/player/david-soria-115128', '/player/d-carrico-37468', '/player/g-mercado-71895', '/player/m-layun-69139', '/player/j-navas-27050', '/player/j-geis-126350', '/player/g-pizarro-54842', '/player/e-banega-28179', '/player/j-correa-137379', '/player/s-ramirez-125859', '/player/carlos-177023']"
2018-04-17 19:00:00+00:00,Celta,Barcelona,"['/player/s-alvarez-30878', '/player/sergi-gomez-79543', '/player/f-roncaglia-32794', '/player/jonny-125484', '/player/d-wass-15030', '/player/s-lobotka-174823', '/player/jozabed-83732', '/player/p-sisto-230429', '/player/brais-mendez-portela-205429', '/player/i-aspas-7408', '/player/maximilianogomez-gonzalez-283594']","['/player/m-ter-stegen-67849', '/player/t-vermaelen-1497', '/player/fernando-mina-217446', '/player/l-digne-94731', '/player/nelsinho-198493', '/player/paulinho-133581', '/player/d-suarez-77230', '/player/a-gomes-138776', '/player/p-coutinho-65113', '/player/p-alcacer-39979', '/player/o-dembele-241919']"
2018-04-17 19:30:00+00:00,Villarreal,Leganés,"['/player/s-asenjo-28107', '/player/victor-ruiz-43642', '/player/alvaro-34338', '/player/a-rukavina-56254', '/player/mario-27594', '/player/trigueros-35477', '/player/rodrigo-164286', '/player/raba-239465', '/player/d-cheryshev-37124', '/player/castillejo-118017', '/player/c-bacca-67271']","['/player/cuellar-23488', '/player/m-dos-santos-54442', '/player/e-munoz-51986', '/player/raul-garcia-59865', '/player/tito-23620', '/player/gerard-gumbau-192553', '/player/ruben-perez-33662', '/player/g-pires-201166', '/player/naranjo-179034', '/player/d-brasanac-210114', '/player/c-beauvue-149616']"
2018-04-18 17:30:00+00:00,Valencia,Getafe,"['/player/jaume-112764', '/player/j-murillo-186842', '/player/e-garay-7228', '/player/gaya-146766', '/player/m-montoya-41104', '/player/n-maksimovi-185510', '/player/d-parejo-29364', '/player/g-guedes-201156', '/player/a-pereira-194494', '/player/s-zaza-72082', '/player/l-vietto-123781']","['/player/v-guaita-27206', '/player/d-djene-162193', '/player/bruno-57814', '/player/cabrera-28766', '/player/damian-suarez-106246', '/player/m-flamini-136722', '/player/f-fajr-110082', '/player/amath-deidhiou-283551', '/player/f-portillo-29935', '/player/l-remy-96894', '/player/jorge-molina-30563']"
