Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
SP1,2020-11-22,Eibar,Getafe,0,0,D,0,0,D,15,8,5,3,16,22,3,4,3,4,1,0,3.4,3.0,2.35
SP1,2020-11-22,Cádiz,R. Sociedad,0,1,A,0,0,D,2,14,0,4,14,14,1,6,2,1,0,0,4.0,3.8,1.85
SP1,2020-11-22,Granada,Real Valladolid,1,3,A,0,1,A,16,9,6,3,16,14,5,3,4,3,0,0,2.1,3.2,3.8
SP1,2020-11-22,Alavés,Valencia,2,2,D,2,0,H,13,13,3,5,21,16,4,5,1,1,0,0,2.7,3.2,2.8
SP1,2020-11-23,Athletic,Real Betis,4,0,H,2,0,H,14,7,9,1,16,8,6,3,0,0,0,0,2.2,3.3,3.4
SP1,2020-11-27,Real Valladolid,Levante,1,1,D,0,0,D,10,10,4,3,18,11,3,11,0,3,0,0,2.55,3.3,2.8
SP1,2020-11-28,Elche,Cádiz,1,1,D,1,0,H,4,7,3,2,16,15,1,9,6,2,1,0,3.2,3.0,2.45
SP1,2020-11-28,Valencia,Atlético,0,1,A,0,0,D,5,14,2,6,12,15,2,7,2,5,0,0,4.75,3.8,1.72
SP1,2020-11-28,Huesca,Sevilla,0,1,A,0,0,D,5,16,1,4,14,9,1,10,4,3,0,0,4.0,3.3,2.0
SP1,2020-11-28,Real Madrid,Alavés,1,2,A,0,1,A,20,11,9,6,8,17,12,9,2,3,0,0,1.33,5.25,9.0
SP1,2020-11-29,Barcelona,Osasuna,4,0,H,2,0,H,20,10,11,5,8,12,5,3,1,0,0,0,1.25,6.0,11.0
SP1,2020-11-29,Getafe,Athletic,1,1,D,0,1,A,11,5,3,2,16,23,3,2,2,4,0,0,2.8,2.9,2.8
SP1,2020-11-29,Celta,Granada,3,1,H,1,1,D,17,9,8,2,14,13,8,0,4,3,1,0,2.0,3.5,3.75
SP1,2020-11-29,R. Sociedad,Villarreal,1,1,D,1,1,D,8,10,4,2,18,12,4,4,5,3,0,0,2.1,3.6,3.4
SP1,2020-11-30,Real Betis,Eibar,0,2,A,0,0,D,7,11,3,6,13,14,6,2,2,1,0,0,1.75,3.75,4.5
SP1,2020-12-04,Athletic,Celta,0,2,A,0,0,D,10,6,0,4,7,15,4,5,2,1,0,0,2.05,3.25,3.8
SP1,2020-12-05,Levante,Getafe,3,0,H,2,0,H,12,9,8,0,12,13,5,5,2,7,0,2,2.9,3.1,2.55
SP1,2020-12-05,Sevilla,Real Madrid,0,1,A,0,0,D,12,10,2,3,15,20,4,3,1,3,0,0,2.5,3.5,2.7
SP1,2020-12-05,Atlético,Real Valladolid,2,0,H,0,0,D,15,13,4,3,10,10,4,4,4,2,0,0,1.4,4.33,9.5
SP1,2020-12-05,Cádiz,Barcelona,2,1,H,1,0,H,7,21,3,8,10,7,5,13,0,2,0,0,8.5,5.0,1.36
SP1,2020-12-06,Granada,Huesca,3,3,D,1,1,D,15,16,6,7,12,16,4,2,2,0,0,0,2.3,3.1,3.4
SP1,2020-12-06,Osasuna,Real Betis,0,2,A,0,0,D,10,12,0,5,16,12,2,5,3,2,0,0,2.62,3.3,2.7
SP1,2020-12-06,Villarreal,Elche,0,0,D,0,0,D,12,3,3,0,16,13,4,0,3,2,0,0,1.3,5.5,9.5
SP1,2020-12-06,Alavés,R. Sociedad,0,0,D,0,0,D,5,13,1,5,3,11,2,3,1,0,1,0,4.75,3.5,1.8
SP1,2020-12-07,Eibar,Valencia,0,0,D,0,0,D,19,6,3,4,15,10,8,0,3,2,0,0,2.45,3.1,3.1
SP1,2020-12-11,Real Valladolid,Osasuna,3,2,H,1,2,A,11,13,6,6,14,18,3,3,4,5,0,0,2.5,3.1,3.0
SP1,2020-12-12,Valencia,Athletic,2,2,D,1,0,H,11,13,2,5,19,16,0,10,2,6,0,0,3.25,3.1,2.35
SP1,2020-12-12,Getafe,Sevilla,0,1,A,0,0,D,8,8,2,0,14,13,5,3,2,3,0,0,3.75,3.2,2.1
SP1,2020-12-12,Huesca,Alavés,1,0,H,0,0,D,11,3,3,1,14,20,5,2,1,4,0,0,2.2,3.2,3.5
SP1,2020-12-12,Real Madrid,Atlético,2,0,H,1,0,H,11,5,3,1,7,16,3,6,1,3,0,0,2.3,3.3,3.1
SP1,2020-12-13,R. Sociedad,Eibar,1,1,D,1,0,H,8,16,2,4,14,11,5,4,4,3,0,0,1.6,3.75,6.0
SP1,2020-12-13,Real Betis,Villarreal,1,1,D,0,1,A,11,7,5,2,13,14,4,8,2,3,0,0,3.1,3.5,2.25
SP1,2020-12-13,Elche,Granada,0,1,A,0,1,A,9,13,1,5,16,15,6,5,4,2,0,0,3.4,3.1,2.3
SP1,2020-12-13,Barcelona,Levante,1,0,H,0,0,D,24,7,13,3,4,15,12,4,2,1,0,0,1.22,7.0,11.0
SP1,2020-12-14,Celta,Cádiz,4,0,H,4,0,H,8,12,5,2,24,9,1,5,2,1,0,0,1.72,3.6,5.25
SP1,2020-12-15,Real Madrid,Athletic,3,1,H,1,0,H,18,10,5,4,8,9,6,6,1,3,0,1,1.53,4.33,5.75
SP1,2020-12-16,Barcelona,R. Sociedad,2,1,H,2,1,H,14,12,4,5,18,14,2,3,3,3,0,0,1.6,4.5,5.0
SP1,2020-12-18,Athletic,Huesca,2,0,H,0,0,D,10,6,3,1,9,16,5,5,0,3,0,1,1.9,3.3,4.33
SP1,2020-12-19,Atlético,Elche,3,1,H,1,0,H,12,8,6,3,13,14,2,5,1,2,0,0,1.2,6.0,19.0
SP1,2020-12-19,Barcelona,Valencia,2,2,D,1,1,D,25,12,9,4,10,14,8,3,4,2,0,0,1.3,6.0,8.5
SP1,2020-12-19,Levante,R. Sociedad,2,1,H,1,1,D,13,15,5,5,19,14,3,4,2,1,0,0,3.4,3.4,2.15
SP1,2020-12-19,Osasuna,Villarreal,1,3,A,0,2,A,6,13,1,6,17,16,2,2,2,2,1,0,3.6,3.4,2.1
SP1,2020-12-19,Sevilla,Real Valladolid,1,1,D,1,0,H,14,12,3,5,14,10,7,7,3,4,0,0,1.53,3.75,7.5
SP1,2020-12-20,Celta,Alavés,2,0,H,1,0,H,11,8,3,2,18,12,3,5,2,2,0,0,1.7,4.0,4.75
SP1,2020-12-20,Granada,Real Betis,2,0,H,2,0,H,8,14,3,1,21,16,1,10,3,4,0,0,2.45,3.4,2.87
SP1,2020-12-20,Cádiz,Getafe,0,2,A,0,1,A,8,6,1,4,6,22,2,4,1,6,0,0,3.3,2.9,2.45
SP1,2020-12-20,Eibar,Real Madrid,1,3,A,1,2,A,10,11,3,5,11,7,4,4,1,0,0,0,6.5,4.2,1.5
SP1,2020-12-22,Elche,Osasuna,2,2,D,0,1,A,7,15,2,6,8,17,4,4,1,2,0,1,3.3,3.0,2.37
SP1,2020-12-22,Valencia,Sevilla,0,1,A,0,0,D,10,19,4,3,11,17,3,5,3,2,0,0,3.75,3.4,2.0
SP1,2020-12-22,Huesca,Levante,1,1,D,1,0,H,11,9,2,1,10,17,10,3,2,3,0,0,2.62,3.4,2.6
SP1,2020-12-22,R. Sociedad,Atlético,0,2,A,0,0,D,6,8,1,3,20,17,5,5,3,3,0,0,3.3,3.2,2.25
SP1,2020-12-22,Real Valladolid,Barcelona,0,3,A,0,2,A,12,21,5,10,12,10,4,5,1,2,0,0,7.0,5.4,1.36
SP1,2020-12-22,Villarreal,Athletic,1,1,D,0,1,A,17,9,6,3,10,18,6,4,1,1,0,0,2.0,3.4,3.8
SP1,2020-12-23,Getafe,Celta,1,1,D,1,1,D,6,2,3,1,17,16,1,4,3,3,0,0,2.75,3.0,2.8
SP1,2020-12-23,Real Madrid,Granada,2,0,H,0,0,D,23,10,6,1,13,11,8,1,2,1,0,0,1.33,5.25,9.0
SP1,2020-12-23,Alavés,Eibar,2,1,H,2,1,H,13,8,3,4,10,14,2,7,4,2,0,0,2.75,2.87,2.9
SP1,2020-12-23,Real Betis,Cádiz,1,0,H,0,0,D,6,6,1,3,18,9,5,5,1,1,0,0,1.9,3.5,4.1
SP1,2020-12-29,Sevilla,Villarreal,2,0,H,1,0,H,10,6,3,2,13,14,4,7,1,4,0,0,2.25,3.3,3.25
SP1,2020-12-29,Barcelona,Eibar,1,1,D,0,0,D,16,9,5,3,6,15,5,7,0,2,0,0,1.28,5.75,9.5
SP1,2020-12-29,Cádiz,Real Valladolid,0,0,D,0,0,D,8,7,3,1,14,13,1,6,3,2,0,0,2.87,2.9,2.75
SP1,2020-12-29,Levante,Real Betis,4,3,H,3,1,H,10,19,5,7,9,14,3,6,3,2,1,0,2.4,3.4,2.9
SP1,2020-12-30,Granada,Valencia,2,1,H,1,1,D,24,16,5,6,16,15,6,6,4,4,1,2,2.2,3.3,3.4
SP1,2020-12-30,Atlético,Getafe,1,0,H,1,0,H,10,10,3,2,7,12,5,2,2,3,0,0,1.44,4.2,8.5
SP1,2020-12-30,Celta,Huesca,2,1,H,1,0,H,15,17,6,6,19,8,0,5,2,0,0,0,1.75,3.75,4.6
SP1,2020-12-30,Elche,Real Madrid,1,1,D,0,1,A,6,14,3,6,8,18,2,3,1,4,0,0,10.0,6.5,1.25
SP1,2020-12-31,Athletic,R. Sociedad,0,1,A,0,1,A,4,13,0,3,23,18,2,4,5,4,0,0,3.0,3.2,2.5
SP1,2020-12-31,Osasuna,Alavés,1,1,D,0,0,D,8,15,3,1,12,9,5,4,3,4,1,0,2.35,3.25,3.1
SP1,2021-01-02,Villarreal,Levante,2,1,H,1,0,H,12,9,7,2,12,11,3,5,1,1,0,0,1.65,3.8,5.5
SP1,2021-01-02,Real Betis,Sevilla,1,1,D,0,0,D,16,6,3,2,15,18,2,1,5,2,0,0,3.9,3.5,1.95
SP1,2021-01-02,Getafe,Real Valladolid,0,1,A,0,1,A,11,8,4,2,13,13,5,9,3,2,0,0,1.95,3.1,4.5
SP1,2021-01-02,Real Madrid,Celta,2,0,H,1,0,H,9,6,2,1,14,14,1,5,4,2,0,0,1.44,4.75,6.5
SP1,2021-01-03,Athletic,Elche,1,0,H,1,0,H,13,5,2,2,15,13,5,4,2,1,0,0,1.5,3.8,8.0
SP1,2021-01-03,Alavés,Atlético,1,2,A,0,1,A,4,8,1,4,14,12,1,5,0,2,1,0,7.0,3.75,1.53
SP1,2021-01-03,Eibar,Granada,2,0,H,0,0,D,15,6,7,3,10,9,4,2,2,1,0,0,2.37,3.0,3.3
SP1,2021-01-03,R. Sociedad,Osasuna,1,1,D,0,1,A,8,6,2,2,15,8,7,2,1,1,0,0,1.53,4.0,6.5
SP1,2021-01-03,Huesca,Barcelona,0,1,A,0,1,A,4,20,4,7,12,11,2,6,1,0,0,0,6.5,4.75,1.44
SP1,2021-01-04,Valencia,Cádiz,1,1,D,0,0,D,11,9,4,2,11,17,9,7,2,2,0,0,2.0,3.4,3.75
SP1,2021-01-06,Athletic,Barcelona,2,3,A,1,2,A,8,13,3,9,10,6,3,4,2,1,0,0,4.2,3.6,1.83
SP1,2021-01-08,Celta,Villarreal,0,4,A,0,4,A,8,15,3,6,15,18,3,4,1,0,0,0,3.4,3.3,2.2
SP1,2021-01-09,Sevilla,R. Sociedad,3,2,H,2,2,D,12,10,7,4,8,18,2,9,0,3,0,0,2.2,3.1,3.6
SP1,2021-01-09,Granada,Barcelona,0,4,A,0,3,A,8,13,4,4,16,3,4,1,2,3,1,0,6.5,5.25,1.4
SP1,2021-01-09,Osasuna,Real Madrid,0,0,D,0,0,D,8,9,2,1,9,3,2,4,0,0,0,0,6.5,4.75,1.45
SP1,2021-01-10,Levante,Eibar,2,1,H,0,0,D,4,17,2,4,12,8,4,9,2,0,0,0,2.25,3.4,3.2
SP1,2021-01-10,Cádiz,Alavés,3,1,H,1,1,D,10,5,7,2,17,10,4,1,1,4,0,1,2.7,2.9,3.0
SP1,2021-01-10,Real Valladolid,Valencia,0,1,A,0,0,D,11,17,4,6,14,14,0,4,2,3,0,0,2.37,3.25,3.1
SP1,2021-01-11,Elche,Getafe,1,3,A,1,1,D,7,14,4,7,14,16,1,7,4,2,1,0,4.33,2.9,2.1
SP1,2021-01-11,Huesca,Real Betis,0,2,A,0,0,D,10,15,3,5,12,13,3,6,2,2,0,1,2.8,3.3,2.55
SP1,2021-01-12,Granada,Osasuna,2,0,H,2,0,H,9,15,2,3,16,17,4,4,1,4,0,0,2.3,3.1,3.4
SP1,2021-01-12,Atlético,Sevilla,2,0,H,1,0,H,5,13,4,2,14,11,3,12,2,0,0,0,1.9,3.2,4.5
SP1,2021-01-19,Cádiz,Levante,2,2,D,2,2,D,8,8,2,5,13,11,5,2,3,1,0,0,2.9,3.1,2.55
SP1,2021-01-19,Real Valladolid,Elche,2,2,D,0,2,A,13,9,2,3,14,19,4,5,1,3,1,0,1.83,3.4,4.6
SP1,2021-01-19,Alavés,Sevilla,1,2,A,1,2,A,12,7,3,3,15,14,3,2,3,3,0,0,5.5,3.6,1.66
SP1,2021-01-20,Getafe,Huesca,1,0,H,0,0,D,12,15,5,3,15,14,3,8,2,4,0,0,1.9,3.25,4.5
SP1,2021-01-20,Real Betis,Celta,2,1,H,2,1,H,12,10,4,3,13,15,5,6,2,3,0,0,2.1,3.5,3.4
SP1,2021-01-20,Villarreal,Granada,2,2,D,1,1,D,9,3,3,2,11,11,3,0,2,4,0,1,1.5,4.0,7.0
SP1,2021-01-21,Valencia,Osasuna,1,1,D,0,1,A,10,14,3,5,8,17,9,4,1,3,0,0,2.05,3.5,3.5
SP1,2021-01-21,Eibar,Atlético,1,2,A,1,1,D,12,9,2,4,24,9,3,3,2,2,0,0,6.5,3.4,1.66
SP1,2021-01-22,Levante,Real Valladolid,2,2,D,0,0,D,11,7,3,3,16,12,8,2,0,1,0,0,1.95,3.4,4.0
SP1,2021-01-23,Huesca,Villarreal,0,0,D,0,0,D,5,8,1,2,9,15,1,2,3,1,0,0,4.33,3.75,1.8
SP1,2021-01-23,Sevilla,Cádiz,3,0,H,2,0,H,15,9,7,3,12,6,7,6,1,3,0,0,1.45,4.2,8.0
SP1,2021-01-23,R. Sociedad,Real Betis,2,2,D,0,0,D,12,7,6,4,14,13,8,3,2,2,0,0,1.8,3.75,4.33
SP1,2021-01-23,Alavés,Real Madrid,1,4,A,0,3,A,14,10,4,7,16,7,4,4,5,3,0,0,5.5,4.33,1.55
SP1,2021-01-24,Osasuna,Granada,3,1,H,2,0,H,7,12,4,1,15,15,1,5,5,4,1,0,2.5,3.1,3.0
SP1,2021-01-24,Elche,Barcelona,0,2,A,0,1,A,4,15,2,8,15,9,0,7,0,2,0,0,8.0,5.25,1.36
SP1,2021-01-24,Celta,Eibar,1,1,D,1,0,H,7,9,4,2,10,16,0,6,4,3,0,0,2.05,3.4,3.75
SP1,2021-01-24,Atlético,Valencia,3,1,H,1,1,D,14,8,5,4,11,14,7,7,2,0,0,0,1.4,4.75,8.0
SP1,2021-01-25,Athletic,Getafe,5,1,H,1,1,D,11,6,8,2,13,18,4,4,4,4,0,0,2.3,3.0,3.6
SP1,2021-01-29,Real Valladolid,Huesca,1,3,A,0,1,A,14,11,4,5,12,12,6,7,2,2,0,0,2.2,3.1,3.6
SP1,2021-01-30,Eibar,Sevilla,0,2,A,0,1,A,17,7,6,4,10,12,6,2,4,3,0,0,4.0,3.25,2.0
SP1,2021-01-30,Real Madrid,Levante,1,2,A,1,1,D,8,14,2,8,9,20,3,7,1,2,1,0,1.33,5.5,8.0
SP1,2021-01-30,Valencia,Elche,1,0,H,1,0,H,14,10,4,1,18,15,4,10,1,7,0,0,1.66,3.75,5.5
SP1,2021-01-30,Villarreal,R. Sociedad,1,1,D,1,0,H,4,12,2,3,10,17,1,7,1,3,0,0,2.4,3.2,3.1
SP1,2021-01-31,Getafe,Alavés,0,0,D,0,0,D,5,5,1,1,20,17,5,2,3,3,0,0,1.9,3.2,4.5
SP1,2021-01-31,Cádiz,Atlético,2,4,A,1,2,A,11,9,6,4,7,7,2,2,1,5,0,0,9.0,4.0,1.44
SP1,2021-01-31,Granada,Celta,0,0,D,0,0,D,10,7,5,1,16,19,6,5,2,4,0,0,2.7,3.3,2.62
SP1,2021-01-31,Barcelona,Athletic,2,1,H,1,0,H,12,7,6,2,12,20,7,3,2,3,0,0,1.36,5.25,7.5
SP1,2021-02-01,Real Betis,Osasuna,1,0,H,0,0,D,8,15,4,5,12,6,3,4,1,1,0,0,1.8,3.6,4.33
SP1,2021-02-05,Alavés,Real Valladolid,1,0,H,0,0,D,20,3,5,1,11,17,11,1,4,4,0,0,2.6,3.0,3.0
SP1,2021-02-06,Levante,Granada,2,2,D,1,1,D,11,11,7,5,12,13,6,2,1,3,0,0,2.2,3.3,3.4
SP1,2021-02-06,Huesca,Real Madrid,1,2,A,0,0,D,13,18,2,7,18,9,3,10,2,1,0,0,7.0,4.5,1.44
SP1,2021-02-06,Elche,Villarreal,2,2,D,0,2,A,8,9,2,4,17,5,4,2,1,2,0,0,6.5,3.8,1.53
SP1,2021-02-06,Sevilla,Getafe,3,0,H,0,0,D,17,5,5,1,10,11,3,1,1,4,0,1,1.72,3.6,4.75
SP1,2021-02-07,R. Sociedad,Cádiz,4,1,H,2,0,H,17,2,6,1,7,7,5,1,0,2,0,1,1.45,4.2,8.0
SP1,2021-02-07,Athletic,Valencia,1,1,D,1,0,H,11,15,2,2,10,8,6,6,2,1,0,0,2.15,3.2,3.6
SP1,2021-02-07,Osasuna,Eibar,2,1,H,1,1,D,12,12,4,3,10,11,2,1,0,0,0,0,2.55,3.0,3.0
SP1,2021-02-07,Real Betis,Barcelona,2,3,A,1,0,H,8,12,5,4,21,7,3,5,1,3,0,0,5.75,4.6,1.5
SP1,2021-02-08,Atlético,Celta,2,2,D,1,1,D,9,7,2,2,12,17,1,4,2,2,0,0,1.6,3.6,6.5
SP1,2021-02-09,Real Madrid,Getafe,2,0,H,0,0,D,14,1,4,0,8,16,8,1,1,1,0,0,1.53,4.0,6.5
SP1,2021-02-12,Celta,Elche,3,1,H,2,0,H,9,7,6,2,11,15,3,6,3,2,0,0,1.45,4.2,8.0
SP1,2021-02-13,Granada,Atlético,1,2,A,0,0,D,6,10,1,4,14,20,7,3,0,5,0,0,5.0,3.3,1.8
SP1,2021-02-13,Sevilla,Huesca,1,0,H,0,0,D,14,9,4,5,14,15,6,6,3,4,0,0,1.5,3.9,7.5
SP1,2021-02-13,Eibar,Real Valladolid,1,1,D,1,1,D,14,5,2,1,15,12,7,3,2,3,0,0,1.95,3.3,4.2
SP1,2021-02-13,Barcelona,Alavés,5,1,H,2,0,H,17,6,9,2,10,14,5,4,0,2,0,0,1.28,6.0,9.0
SP1,2021-02-14,Getafe,R. Sociedad,0,1,A,0,1,A,4,3,0,2,23,19,2,5,3,3,1,0,3.75,3.25,2.1
SP1,2021-02-14,Real Madrid,Valencia,2,0,H,2,0,H,16,4,7,1,13,12,6,1,0,3,0,0,1.4,4.75,8.0
SP1,2021-02-14,Levante,Osasuna,0,1,A,0,0,D,13,7,4,2,13,10,2,1,1,2,0,0,2.25,3.2,3.4
SP1,2021-02-14,Villarreal,Real Betis,1,2,A,0,1,A,9,15,5,4,19,13,7,3,3,2,0,0,1.9,3.4,4.2
SP1,2021-02-15,Cádiz,Athletic,0,4,A,0,3,A,11,13,2,8,15,13,5,8,3,2,0,0,4.0,3.1,2.05
SP1,2021-02-17,Levante,Atlético,1,1,D,1,1,D,7,14,4,6,10,10,1,8,1,3,0,0,4.75,3.4,1.8
SP1,2021-02-19,Real Betis,Getafe,1,0,H,0,0,D,12,6,5,1,17,18,5,2,5,4,1,0,2.05,3.1,4.1
SP1,2021-02-20,Elche,Eibar,1,0,H,1,0,H,6,13,2,3,16,9,1,4,2,1,0,0,3.6,3.25,2.15
SP1,2021-02-20,Atlético,Levante,0,2,A,0,1,A,28,6,11,1,10,15,12,2,2,3,0,0,1.53,4.0,7.0
SP1,2021-02-20,Valencia,Celta,2,0,H,0,0,D,10,5,3,2,9,19,6,1,2,3,0,1,2.45,3.2,3.0
SP1,2021-02-20,Real Valladolid,Real Madrid,0,1,A,0,0,D,9,10,5,2,13,11,4,5,4,2,0,0,5.5,4.2,1.57
SP1,2021-02-21,Barcelona,Cádiz,1,1,D,1,0,H,20,3,4,1,13,12,8,0,0,2,0,0,1.16,8.0,13.0
SP1,2021-02-21,R. Sociedad,Alavés,4,0,H,1,0,H,8,7,4,2,17,16,4,3,3,2,0,0,1.66,3.75,5.5
SP1,2021-02-21,Huesca,Granada,3,2,H,3,1,H,15,8,6,5,13,14,5,2,3,3,0,1,2.15,3.3,3.5
SP1,2021-02-21,Athletic,Villarreal,1,1,D,1,1,D,18,3,8,2,12,12,6,0,2,2,0,0,2.45,3.2,3.0
SP1,2021-02-22,Osasuna,Sevilla,0,2,A,0,1,A,6,10,0,5,14,15,3,5,2,2,0,0,4.0,3.3,2.0
SP1,2021-02-24,Barcelona,Elche,3,0,H,0,0,D,9,6,5,1,8,8,6,3,0,0,0,0,1.12,9.0,19.0
SP1,2021-02-26,Levante,Athletic,1,1,D,1,0,H,10,11,4,5,11,13,2,10,3,1,0,1,3.3,3.25,2.25
SP1,2021-02-27,Eibar,Huesca,1,1,D,0,0,D,17,4,3,1,19,11,6,2,2,2,0,0,2.15,3.3,3.5
SP1,2021-02-27,Sevilla,Barcelona,0,2,A,0,1,A,4,9,2,5,20,9,3,3,5,2,0,0,3.2,3.5,2.2
SP1,2021-02-27,Alavés,Osasuna,0,1,A,0,0,D,4,6,1,3,18,20,5,2,3,4,0,0,2.62,2.9,3.0
SP1,2021-02-27,Getafe,Valencia,3,0,H,1,0,H,15,5,4,0,21,12,3,6,5,2,0,1,2.5,3.0,3.1
SP1,2021-02-28,Celta,Real Valladolid,1,1,D,0,0,D,11,7,2,3,20,20,3,5,3,5,0,0,1.75,3.75,4.5
SP1,2021-02-28,Cádiz,Real Betis,0,1,A,0,0,D,5,9,3,4,9,13,3,7,1,2,0,0,3.8,3.3,2.05
SP1,2021-02-28,Granada,Elche,2,1,H,1,1,D,13,12,4,4,14,12,5,5,3,2,0,0,2.1,3.1,4.0
SP1,2021-02-28,Villarreal,Atlético,0,2,A,0,1,A,19,6,6,5,15,19,10,2,2,3,0,0,3.2,3.1,2.45
SP1,2021-03-01,Real Madrid,R. Sociedad,1,1,D,0,0,D,21,6,2,2,5,10,13,4,0,1,0,0,1.83,4.0,4.0
SP1,2021-03-05,Valencia,Villarreal,2,1,H,0,1,A,25,10,4,5,12,10,5,3,4,3,0,0,4.0,3.4,1.95
SP1,2021-03-06,Real Valladolid,Getafe,2,1,H,2,1,H,4,9,3,2,16,19,1,6,2,2,0,1,3.0,2.8,2.7
SP1,2021-03-06,Elche,Sevilla,2,1,H,0,0,D,6,11,3,3,16,11,6,3,4,0,0,0,6.5,3.6,1.6
SP1,2021-03-06,Cádiz,Eibar,1,0,H,1,0,H,6,16,2,1,7,11,0,12,2,2,0,0,3.25,3.2,2.3
SP1,2021-03-06,Osasuna,Barcelona,0,2,A,0,1,A,10,13,3,6,4,12,3,4,0,2,0,0,5.75,4.5,1.5
SP1,2021-03-07,Huesca,Celta,3,4,A,2,2,D,19,10,7,7,12,21,6,3,0,2,0,0,3.0,3.3,2.4
SP1,2021-03-07,Atlético,Real Madrid,1,1,D,1,0,H,11,18,5,8,19,9,1,6,5,1,0,0,2.55,3.25,2.8
SP1,2021-03-07,R. Sociedad,Levante,1,0,H,1,0,H,25,6,8,1,13,14,7,5,0,2,0,0,1.44,4.33,7.5
SP1,2021-03-07,Athletic,Granada,2,1,H,1,0,H,7,13,5,3,10,10,6,9,2,2,0,0,1.57,4.0,5.75
SP1,2021-03-08,Real Betis,Alavés,3,2,H,0,2,A,23,4,8,3,13,11,12,1,0,3,0,0,1.72,3.8,4.75
SP1,2021-03-10,Atlético,Athletic,2,1,H,1,1,D,11,4,5,2,12,13,5,4,2,2,0,0,1.8,3.3,5.25
SP1,2021-03-12,Levante,Valencia,1,0,H,1,0,H,11,11,3,2,17,13,3,3,3,4,0,0,2.25,3.4,3.2
SP1,2021-03-13,Alavés,Cádiz,1,1,D,1,0,H,9,9,3,1,22,6,2,5,3,3,1,0,2.15,3.1,3.8
SP1,2021-03-13,Real Madrid,Elche,2,1,H,0,0,D,17,3,4,2,11,16,6,1,1,1,0,0,1.18,7.0,15.0
SP1,2021-03-13,Osasuna,Real Valladolid,0,0,D,0,0,D,14,12,2,2,12,9,7,3,2,3,0,0,2.2,3.1,3.6
SP1,2021-03-13,Getafe,Atlético,0,0,D,0,0,D,11,15,2,7,9,17,3,11,1,4,1,0,4.75,3.1,1.9
SP1,2021-03-14,Celta,Athletic,0,0,D,0,0,D,13,6,3,1,20,13,1,3,3,1,0,0,2.7,3.2,2.7
SP1,2021-03-14,Granada,R. Sociedad,1,0,H,0,0,D,7,7,2,1,23,16,4,6,2,3,0,0,5.5,4.2,1.57
SP1,2021-03-14,Eibar,Villarreal,1,3,A,0,2,A,16,13,7,8,12,9,7,2,2,2,0,1,2.9,3.4,2.4
SP1,2021-03-14,Sevilla,Real Betis,1,0,H,1,0,H,9,13,3,3,12,14,3,6,3,5,0,0,2.0,3.4,3.75
SP1,2021-03-15,Barcelona,Huesca,4,1,H,2,1,H,12,8,5,4,8,13,7,3,0,2,0,0,1.18,7.5,13.0
SP1,2021-03-17,Sevilla,Elche,2,0,H,1,0,H,13,11,8,5,9,8,4,1,2,1,0,0,1.4,4.5,8.0
SP1,2021-03-19,Real Betis,Levante,2,0,H,0,0,D,15,7,6,1,14,10,4,1,2,0,0,0,1.72,3.8,4.5
SP1,2021-03-20,Athletic,Eibar,1,1,D,1,1,D,18,4,4,2,5,15,10,1,1,1,0,0,1.75,3.6,4.75
SP1,2021-03-20,Celta,Real Madrid,1,3,A,1,2,A,8,16,3,4,23,13,1,7,3,4,0,0,4.33,4.0,1.72
SP1,2021-03-20,Huesca,Osasuna,0,0,D,0,0,D,15,7,3,2,9,13,5,1,1,2,0,0,2.45,3.2,3.0
SP1,2021-03-20,Real Valladolid,Sevilla,1,1,D,1,0,H,3,12,2,4,17,10,2,8,3,1,0,0,4.33,3.5,1.83
SP1,2021-03-21,Getafe,Elche,1,1,D,0,1,A,12,6,5,2,17,21,4,8,3,7,0,0,1.83,3.25,4.75
SP1,2021-03-21,Valencia,Granada,2,1,H,1,0,H,18,15,9,3,11,11,3,4,0,3,0,0,2.0,3.5,3.75
SP1,2021-03-21,Villarreal,Cádiz,2,1,H,1,0,H,13,9,4,3,14,6,5,6,3,3,0,0,1.44,4.2,7.5
SP1,2021-03-21,Atlético,Alavés,1,0,H,0,0,D,8,9,4,3,17,12,5,5,3,3,0,0,1.36,4.5,10.0
SP1,2021-03-21,R. Sociedad,Barcelona,1,6,A,0,2,A,10,14,5,10,11,12,1,1,3,2,0,0,3.6,3.8,1.95
SP1,2021-04-02,Levante,Huesca,0,2,A,0,1,A,13,6,3,2,15,7,8,2,2,2,0,0,2.37,3.3,3.0
SP1,2021-04-03,Granada,Villarreal,0,3,A,0,2,A,6,15,2,6,14,14,3,5,2,2,0,0,3.8,3.3,2.05
SP1,2021-04-03,Real Madrid,Eibar,2,0,H,1,0,H,21,10,8,4,6,8,6,9,0,2,0,0,1.33,5.5,8.0
SP1,2021-04-03,Osasuna,Getafe,0,0,D,0,0,D,4,6,1,2,23,18,2,4,2,3,0,0,2.55,2.8,3.2
SP1,2021-04-04,Alavés,Celta,1,3,A,0,3,A,17,8,7,6,9,21,6,2,4,5,0,1,3.0,3.2,2.5
SP1,2021-04-04,Elche,Real Betis,1,1,D,1,1,D,7,13,3,3,9,15,7,2,1,4,0,0,4.33,3.75,1.8
